# px, py, pz, ox, oy, oz, ow
5.363962107142462576e-01,3.797063707521015630e-01,-1.545618042046344454e-01,-8.999138513926497884e-01,3.263071611280841111e-01,1.693837659823569375e-01,2.344948538663757243e-01
7.366006756412750711e-01,4.517957595165020823e-01,-6.354010763463105449e-03,9.564731481652632983e-01,-2.228855438668850553e-01,6.265473623362313726e-02,1.776387773023861416e-01
5.402311433933625340e-01,6.152449659627123868e-01,-1.532552072753056160e-01,-3.248408291416860494e-01,-9.448362472154728797e-01,-2.019368214590132674e-02,3.681191209041757839e-02
2.276674703333859129e-01,6.775247701894417940e-01,-2.807868418622322393e-02,8.510361934479964141e-01,-2.361338598473026740e-01,2.304262483410186302e-01,4.085118624356480765e-01
4.964230076206100351e-01,4.174603340300092058e-01,-1.580466103470315742e-01,-5.976834696191355434e-01,1.322191418323047374e-02,-6.439109796702270350e-01,4.774707335423727383e-01
2.036986146161311462e-01,6.826943141398997827e-01,-1.362990357647871076e-01,-9.469212241603289781e-01,3.100934225547939960e-01,1.980042893221368658e-02,8.240271559277372038e-02
4.822577657265930129e-01,3.787815879947678543e-01,-4.607031187153656782e-02,-4.354584723400040103e-01,-7.002619679537341879e-01,-5.638993580088493829e-01,4.501787580553234802e-02
5.386207072745624602e-01,6.821395413865439794e-01,-2.048475622764730497e-01,8.687960584257938823e-01,-3.587777272715747534e-01,2.526354192530751996e-01,2.294499863074129786e-01
2.176209820708392972e-01,6.356370631007061123e-01,-9.313623259536440990e-04,-5.703140689935656260e-01,-8.036254359702617034e-01,-5.150232449123632456e-02,1.620972915924527302e-01
5.135559609948600057e-01,5.065466257605141243e-01,5.666101493183083732e-02,-2.867765881793748473e-01,-6.582458025388877587e-01,-3.241159138640878901e-01,6.159712057330114510e-01
7.093793018161986819e-01,3.160446035865072112e-01,-1.017931867586522598e-01,3.769162038609710774e-01,-9.041658771161136254e-01,2.881008854419896126e-02,1.989678886754228659e-01
6.704837128675790181e-01,4.440687190604347134e-01,6.934510623760786752e-02,-9.338243240325756478e-01,-5.580461786795013618e-02,1.623739031111207376e-01,3.138354537941417388e-01
5.157979870560285285e-01,7.064181911188613938e-01,-2.147856642704293884e-01,-7.613080249890281648e-01,3.500295189072528124e-01,-1.830667494894482605e-01,5.141750598893629620e-01
6.000211691852083140e-01,7.013356253684481789e-01,-4.959199662363776573e-02,-5.864296872343620626e-01,-5.493312976387718649e-01,-4.382713796801733230e-01,4.028070817624096467e-01
5.211724886843444038e-01,6.797829871900032961e-01,2.450549998941764507e-02,4.778996918696445384e-01,-8.142613875310634741e-01,3.067616761476960607e-01,1.203642444164500225e-01
5.376422567565246613e-01,4.231511870250538321e-01,-6.221582034443232101e-02,5.137861470569902167e-01,8.508940781573928192e-01,1.091460166906045720e-01,9.497888677420577436e-03
6.544380473413511368e-01,6.526902052760582551e-01,1.441518336595169411e-02,-1.357588121849981344e-01,7.703774161525493991e-01,-3.950078934015010396e-02,6.217136553412230260e-01
7.790003893621189057e-01,3.594312347541899766e-01,2.595665444302752700e-02,-3.681591834866756452e-01,8.922578244319883112e-01,-1.321118849063450951e-01,2.255687039924027804e-01
3.802442701805454628e-01,6.364633808223015832e-01,-9.529342766953208255e-02,-5.844359002868421138e-01,7.423214622077926039e-01,2.263890541898264663e-01,2.369420210613347455e-01
2.204637854402460850e-01,7.159862601221322898e-01,-1.573811196621867914e-01,6.413539744142516819e-01,6.611443179416136573e-01,-1.670793929349501661e-01,3.516215960561159815e-01
5.127300052140376652e-01,4.086436700244946985e-01,-6.885304507334419344e-03,3.470203630264390715e-01,9.353948478314927373e-01,3.247332668627874591e-02,5.965592467804266968e-02
4.752028419275776683e-01,6.331894114756102532e-01,1.327501169776987289e-02,-9.853568965255550260e-01,1.079293698441518151e-01,-9.534734783332114716e-02,9.127935613113455360e-02
6.119313305780578194e-01,4.041638213056104045e-01,-7.510362768606188011e-02,-6.582175036191709738e-01,5.606537436784664319e-01,-2.904004376171024360e-01,4.099813208677468568e-01
4.824272007557671715e-01,6.327332290027801731e-01,-1.724984490125380521e-01,-3.216268663536885342e-01,-6.417526968607630833e-01,-6.268760301211225849e-01,3.028796423846035202e-01
3.350651950249151634e-01,5.743719635905885079e-01,-9.500040383708521774e-02,-3.479430453547026347e-02,8.496880780606512751e-01,2.149297166632422595e-01,4.802340505092779210e-01
4.461948135047859587e-01,7.080381926085446143e-01,-2.131597333258669624e-02,4.511252390808422885e-01,-8.088549562232513201e-01,3.537689200749599139e-01,1.307181305188069853e-01
6.414964521957240429e-01,2.345267727622329657e-01,-7.999770309913600830e-02,9.118271306636936968e-01,1.197459011307922816e-01,-1.623096256706105522e-01,3.576140214849739540e-01
5.194204485746730660e-01,4.395718042476461362e-01,-1.691329386828550052e-01,8.183054229596903317e-01,4.923210453287366617e-01,2.818212726211659636e-01,9.259046052036942753e-02
3.358867228066845789e-01,7.016128074345637788e-01,-1.575713789936632470e-01,6.817302034889162199e-01,7.147184779685045175e-01,-1.529114629075976062e-01,3.224145488127761611e-02
5.655553255554105485e-01,2.850133717802025846e-01,-1.321319215338503661e-01,-1.607725027604041401e-01,9.093692671329564048e-01,-3.519697856007765746e-01,1.526990778438732377e-01
6.756859093155276330e-01,4.605227620259111920e-01,-9.534360779326792046e-02,7.579206111700949045e-01,-5.277587368324592187e-01,2.178605676452651518e-01,3.155373764323958219e-01
7.066120315169736044e-01,3.267459661928738268e-01,-1.076829658801397027e-01,-2.305678453908649450e-01,9.527487577220091763e-01,1.191547355099914669e-02,1.973988217316331173e-01
5.170564719961534550e-01,4.843603851003751015e-01,-2.050458080530656590e-03,5.528748478909492059e-01,6.894383460733173319e-01,2.746519831470197182e-01,3.789069248333393758e-01
6.752188435694528312e-01,5.702021198320852413e-01,-4.876966573273300992e-02,5.912170597561237084e-01,4.190537375831682176e-01,5.028126586151061561e-01,4.712067312839554600e-01
5.534096962102671435e-01,6.825449501158731280e-01,2.703133661688859879e-02,4.651613301905225817e-01,8.544440073202366204e-01,1.922748847962371943e-01,1.287662375256580227e-01
3.185593330203810858e-01,5.141364922979925201e-01,1.648468179756337748e-02,-5.308620839055658847e-01,-7.390284612632584960e-01,-3.016762375824640907e-01,2.846292834414427819e-01
5.922668089540459313e-01,3.256152030178262602e-01,5.544692131705229732e-02,-2.739124546722840892e-01,9.060620388889673027e-01,1.169659984648644263e-01,3.005702980383918033e-01
6.467211537673985822e-01,2.960483351610643799e-01,-1.708526003450630548e-03,8.748738382524462454e-01,2.920190181698481546e-01,-4.251389446817362833e-02,3.840745096276229620e-01
6.738434453694038817e-01,3.263056896648899863e-01,3.105471044773630562e-02,6.340410243129968038e-01,5.285897456432869790e-01,-4.038499561355234913e-01,3.943222961211120259e-01
5.160126216680815947e-01,5.011755469257006546e-01,-5.839411109749632900e-02,-7.856820479442901961e-01,5.472921124141202354e-01,-2.835044141417106811e-01,5.291795904560533254e-02
6.917340400072824469e-01,3.878609053699012543e-01,-1.330056559495174373e-01,2.666437394703307096e-01,-9.620289622167278454e-01,-4.522207152429747411e-04,5.831970125030091351e-02
6.412339551830734674e-01,4.501559212285761169e-01,-2.317117965612792985e-02,-7.832858543844264387e-01,5.728988497465069551e-01,-1.522135438787884376e-01,1.872998006946323402e-01
8.058602970775906593e-01,2.410586494832791526e-01,8.551236087087465965e-02,6.880363938311148848e-03,5.092178194437790850e-01,6.401546952180018346e-01,5.751972176074447995e-01
6.183340675203229386e-01,4.592262334820649827e-01,-4.409944029621278017e-02,1.387902262180883695e-01,-9.800480193905943826e-01,-1.358657561166594641e-01,4.223327017610048473e-02
6.058965792817965212e-01,3.318962350474363721e-01,-1.536128639065739154e-01,-4.744040302609894844e-01,8.149368494564733778e-01,-2.124619091051487829e-01,2.562785294352278309e-01
5.098134008979007259e-01,6.605557245201157945e-01,-1.613400772278137871e-02,-7.228469938251309568e-01,1.379138790740009612e-01,-1.259087943720444691e-01,6.652961453191437169e-01
3.812375277890931446e-01,6.506527408482971619e-01,-7.111011348440858526e-02,7.313767316303070309e-01,4.658848512468816150e-01,3.084100392575457872e-01,3.910532310230921405e-01
7.566956125538032429e-01,1.706060448138329022e-01,-9.316600835623781163e-02,3.000162926675228880e-01,6.137443099262923640e-01,-2.278019791492620072e-01,6.938403306689613359e-01
5.323268647456762537e-01,4.272288536571730022e-01,-2.118254485674342935e-01,-1.019517409782487311e-01,8.833442235942251530e-01,-3.859373801098714973e-01,2.456850906916180355e-01
6.201633368476836550e-01,5.844048258636039828e-01,-1.428558653021665126e-01,-6.801663086586494655e-01,5.910754566888350992e-01,-2.112042159234351624e-01,3.786771398459630178e-01
6.050010721522268708e-01,6.841901873616099694e-01,-1.730569905924703167e-01,8.892853837663358130e-01,4.249639977714357864e-01,-2.713821885062438904e-02,1.668550984995423037e-01
4.301620681685410785e-01,5.386272145544357404e-01,1.704424154629610721e-03,-9.257908763425730658e-01,3.330072953570536454e-01,-5.625893581700170537e-02,1.698597264232124537e-01
5.232909783715640195e-01,6.068611391198980298e-01,-1.309412615129214308e-01,4.925039300247511798e-01,4.372111254587088269e-01,3.990186109445510998e-01,6.380207354037835676e-01
2.347918023846649604e-01,6.407687366585076427e-01,-1.853437584213326328e-01,-6.929116601528417796e-01,-6.021621322128337672e-01,-1.148730973947897221e-01,3.795765657256169878e-01
5.269113087206854784e-01,6.732512570797566376e-01,-6.132716987416034216e-02,-1.988429929655508390e-04,-9.676099196409834180e-01,2.194153536826072282e-01,1.248515376043294600e-01
4.663352696594544322e-01,5.621995870563240016e-01,-2.096105217098057638e-01,-5.205774469184756281e-01,7.925880212371152478e-01,1.799478841188310585e-01,2.615762018082521956e-01
5.161460605719583317e-01,3.298489600119099419e-01,-1.766759425646981518e-01,-6.681302679337993711e-01,-6.261882424720534024e-01,3.492614413107940630e-01,1.987628629145201109e-01
3.513157596190064624e-01,6.637600505275691454e-01,-2.259218579573391006e-02,-3.590453078099789530e-01,-9.276210470307819644e-01,-7.922711770464309355e-02,6.579303812237197180e-02
6.066468493342124235e-01,7.003163980711463177e-01,-1.687016017211616092e-01,6.968473569679481949e-01,3.577788151000250161e-01,5.298868932372076124e-01,3.249891704777656543e-01
4.935228159911448920e-01,6.456322854087497287e-01,-5.832877386487883564e-02,2.791751134983523341e-01,8.972484188267536576e-01,-3.410548742887017926e-01,2.623172964143238514e-02
3.919005163328791452e-01,6.879041876420575186e-01,-2.431011918114812237e-02,-6.046240939215592469e-01,5.287407844890263942e-01,2.806941556250231451e-01,5.254271394450589217e-01
2.077457668918740175e-01,7.320371930264968352e-01,-1.405624987364799683e-01,-4.340433134901783840e-01,-8.833260869221218892e-01,-1.391436562069697236e-01,1.094553293114335774e-01
6.681857650387920122e-01,4.378875362844174557e-01,-1.917795568536316275e-01,2.128698421060510049e-01,9.592516052747299682e-01,-3.195320963548756860e-02,1.830349160504344819e-01
5.075021001934340026e-01,6.133017916697452998e-01,-1.046079546862633547e-01,-2.939743770888464391e-01,-8.954794329568275257e-01,1.292649331309818628e-01,3.081983579274626406e-01
6.568587365328558692e-01,2.445049313163482618e-01,-4.444320568583352837e-02,4.039256617763712920e-01,7.347524311611320913e-01,-2.484875293139582053e-01,4.850122394710991713e-01
5.198889601746417011e-01,4.121375887935940230e-01,-1.557304217725860584e-02,-9.793915917617215250e-01,1.446339942986254734e-01,-1.031338130490494776e-01,9.610688989677504401e-02
6.451142686887481048e-01,4.083265826724454262e-01,6.647445997471668200e-02,7.235710127552125170e-01,1.280163943157650308e-01,6.750885519168390303e-01,6.566764315568174304e-02
3.932007764651415105e-01,7.077819219567880182e-01,-1.493339542516987362e-01,-1.832087755029184473e-01,5.678468444269760829e-01,5.116701630169308013e-01,6.182055888871226257e-01
4.305773525569879800e-01,4.836369127265829904e-01,4.306073184946519750e-02,-7.776063413882842168e-01,1.598873389788426080e-01,-5.271677727807431157e-01,3.030817645593047449e-01
5.492413075918038956e-01,6.492086191912803672e-01,-1.601135731800048811e-01,7.192445045649341617e-01,-1.955998727881163302e-01,6.518928262127101636e-01,1.395126358105785724e-01
4.534884170898038080e-01,7.283233135896839405e-01,-1.461644221667975641e-01,-9.040111412461767637e-01,-7.018510981448095043e-02,3.394547162838693066e-01,2.502167109842000636e-01
5.556627125216030416e-01,6.098519575821745864e-01,2.568169559617473896e-02,6.679718802404466249e-01,5.833859020839485821e-01,3.779627762773795085e-01,2.657415966807538110e-01
5.887041186780975766e-01,6.069414418084888574e-01,-9.703832362629699615e-02,4.776514666630616301e-01,6.750857978216190380e-01,3.330282601660466413e-01,4.529905295974185897e-01
5.101812067431358289e-01,3.782912447000008616e-01,-1.386178561383293872e-01,4.021221427679140259e-01,8.459226543202699178e-01,3.196196425524224782e-01,1.433733911789447091e-01
6.928392657222639528e-01,4.885081254166327991e-01,-5.327659848370405044e-02,1.803704846132340445e-01,-8.613480733393541477e-01,-4.744061527633908759e-01,2.201788035064014201e-02
4.962950244479147344e-01,4.168453190267592534e-01,-7.359449436676371303e-02,5.516983805281027164e-01,7.216973172410600101e-01,2.824785057731456495e-01,3.082008646741538072e-01
4.972878251340338007e-01,7.428719928875566758e-01,-1.466691181724643078e-01,-4.379457073281660118e-01,-7.650277857855275476e-01,-4.397858849212052945e-01,1.718267145498477699e-01
2.681435742725999383e-01,6.704166325263131165e-01,-1.785817562353479437e-01,7.025614545095627550e-01,6.378666086908503230e-01,-1.634203953664054368e-02,3.150659135774973585e-01
6.342453116190271967e-01,4.601643406213601906e-01,-4.869458042739070736e-02,6.841558943701017137e-01,6.689050278155256324e-01,1.358416606958712525e-01,2.569899203882231031e-01
1.969662845759444503e-01,6.394417079999377140e-01,1.996215718043063692e-02,-3.934348394923867787e-01,8.391870959253576734e-01,-2.987079340369371838e-01,2.274810217344488961e-01
5.874525282163061135e-01,5.260141121388370866e-01,-3.889830994236176398e-02,6.188683738979842142e-01,-7.524916599103755876e-01,2.235206363527088569e-01,2.822698493702611305e-02
6.781294967827327103e-01,4.018500112890359688e-01,5.770186451821618379e-03,8.238700770682583219e-01,-3.320501216983305914e-01,1.847810694174960577e-01,4.205196418439842154e-01
6.888439084645265886e-01,5.486259227799139548e-01,-1.593163486404247653e-01,1.216061664582844121e-01,9.126317212874409668e-01,-2.123311185785751454e-01,3.274611086257627202e-01
3.860521024998737061e-01,5.298847236023950247e-01,-6.725959048885787883e-04,9.897408191651141385e-01,-9.376886485575129659e-02,8.152654523021878041e-02,7.052611774989363258e-02
4.676554376729167850e-01,6.032098077490177790e-01,-9.864072664182882422e-02,8.235288642045227592e-01,-2.375661307486457985e-01,2.918213588284341853e-01,4.245030481335227424e-01
3.262881030047154463e-01,5.098706918337654326e-01,-1.782683932657147252e-01,-3.888288719361703838e-01,8.871089623470269636e-01,-5.877481136305273690e-02,2.416512338509026470e-01
7.552993066318800519e-01,2.086665293980499714e-01,-1.151866054488313862e-01,-5.050106075975712150e-01,6.930488180549527755e-01,-4.795211563653685727e-01,1.862983698387745968e-01
6.028374011042042513e-01,4.771790569307288732e-01,-1.961456803453720879e-02,6.563517745566687100e-01,-4.286149236229347403e-01,5.596963233266111226e-01,2.687594108839549412e-01
5.276025129863811669e-01,2.993015343152085617e-01,-1.543778546531243134e-01,-9.453397654022740459e-01,1.694320759079028793e-01,2.608777419302026890e-01,9.781770477838375166e-02
4.024487383124857320e-01,5.303179378730927818e-01,-1.494021763312004536e-01,8.662207041506391203e-01,3.623843308163234855e-01,3.072153324117206652e-01,1.547838105576010426e-01
5.182135806528845867e-01,7.118387037593326694e-01,-1.841767149503883427e-01,4.654852025959685391e-01,-8.692521639522797772e-01,8.343210425875953462e-02,1.440947105463037115e-01
4.918452067439516018e-01,4.796848919799928113e-01,-3.864995069002431782e-02,-2.450253365336323708e-01,8.117558511255574816e-01,-5.286313696047520994e-01,3.954614633333675133e-02
2.073902149145851470e-01,6.752182349131573558e-01,-2.347302404330717240e-04,-7.590950998408988459e-01,2.318209147148510008e-01,-5.548643692192289922e-01,2.493175177745269311e-01
